query,original_url,archive_url,title,archive_date,year,archive_date_dt,snippet_clean,location_name,location_source,source_file
abandono rural,http://ecclesia.pt/beja/patrimonio3.htm,https://arquivo.pt/wayback/20020306012119/http://ecclesia.pt/beja/patrimonio3.htm,Diocese de Beja,1015377679,2002,,"igreja de São Miguel do Pinheiro Este tempo rural , sede de uma antiga freguesia do termo de Mértola ... Beja, este pequeno edifício encontra-se ao abandono . Mãos dedicadas limparam recentemente a densa ... -se, ainda, a sua presença na Provença, zona rural batida pelas águas do Atlântico, perto da vila de ...",Provença,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.setubal.ps.pt/setubal/55/09/20902zpa.htm,https://arquivo.pt/wayback/20021121103841/http://www.setubal.ps.pt/setubal/55/09/20902zpa.htm,"A Arrábida no Seu ""Melhor""!",1037875121,2002,1037-08-07 05:12:01,"dinheiros públicos no parque ambiental do Alambre - que nunca abriu e que está ao abandono e em ... estão há mais de 20 anos no perímetro de uma aldeia rural , em terrenos rurais privados e numa área ...",parque ambiental do Alambre,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.globaldesign.pt/graciosa/ambiente.html,https://arquivo.pt/wayback/20020206213555/http://www.globaldesign.pt/graciosa/ambiente.html,...Ilha Graciosa...,1013031355,2002,1013-03-01 03:05:05,"duas torres em regime de abandono , cada uma com uma capacidade de 100 KW que, em média, chegam a ... sustentam. O êxodo rural , que tem sido intenso, e as tendências de concentração de população nos principais aglomerados, não conduziram a situações alarmantes de despovoamento, abandono e ...",regime de abandono,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.ordemdosmedicos.pt/ie/institucional/SRS/om_legis/sns/constituicao/parte2.htm,https://arquivo.pt/wayback/20021028055658/http://www.ordemdosmedicos.pt/ie/institucional/SRS/om_legis/sns/constituicao/parte2.htm,ORDEM DOS MÉDICOS,1035784618,2002,1035-07-08 04:06:18,"abandono ) 1. Os meios de produção em abandono podem ser expropriados em condições a fixar pela lei ... meios de produção em abandono injustificado podem ainda ser objecto de arrendamento ou de concessão de ... defesa do mundo rural , a preservação do equilíbrio ecológico, a defesa do ambiente e a qualidade de vida ...",abandono podem ser expropriados em condições a fixar pela lei,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.samoyedosdealamak.web.pt/lei.htm,https://arquivo.pt/wayback/20020803022202/http://www.samoyedosdealamak.web.pt/lei.htm,O cão perante a Lei,1028341322,2002,1028-03-04 13:02:02,"Economia, da Agricultura, do Desenvolvimento Rural e das Pescas e do Ambiente e do Ordenamento do ... º - Abandono de animais Considera-se abandono de animais a remoção efectuada pelos respectivos donos ... pessoas colectivas, o abandono de cães e gatos nos termos do artigo 4º, a realização de concursos e ...",termos do artigo,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.ccpj.pt/legisdata/LgCRPParte3.htm,https://arquivo.pt/wayback/20020812065842/http://www.ccpj.pt/legisdata/LgCRPParte3.htm,Comissão da Carteira Profissional de Jornalista,1029135522,2002,1029-01-03 05:52:02,".º :: (Meios de produção em abandono ) 1. Os meios de produção em abandono podem ser expropriados em ... emigrantes. 2. Os meios de produção em abandono injustificado podem ainda ser objecto de ... políticas social, educativa e cultural, a defesa do mundo rural , a preservação do equilíbrio ecológico, a ...",abandono,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.caleida.pt/filatelia/viaja/evora06.html,https://arquivo.pt/wayback/20020209022455/http://www.caleida.pt/filatelia/viaja/evora06.html,"Filatelia em Portugal: Viajando em Portugal, Evora (06).",1013221495,2002,1013-02-21 04:09:05,"medievais, marcadamente dependente do mundo rural envolvente, sendo dominante a produção agro-pastoril ... recorrer a importações de trigo. A situação de abandono dos campos generalizou-se em todo o reino motivando ... nacional já alvo de várias quebras. Pretendia-se ainda ocupar uma mão de obra rural sem trabalho e ...",todo o reino motivando,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.sic.pt/article3945visual4.html,https://arquivo.pt/wayback/20021202182330/http://www.sic.pt/article3945visual4.html,SIC Online,1038853410,2002,1038-08-05 03:41:00,"rural tem sido uma das prioridades da UE nos últimos 45 anos, tanto na área do desenvolvimento como ... , o abandono cada vez maior da agricultura enquanto modo de vida das populações para uma exploração ...",últimos,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.sic.pt/article3945visual4.html,https://arquivo.pt/wayback/20021002233857/http://www.sic.pt/article3945visual4.html,SIC.Online - Mundo,1033601937,2002,1033-06-01 09:03:07,"desenvolvimento rural tem sido uma das prioridades da UE nos últimos 45 anos, tanto na área do ... outro lado, o abandono cada vez maior da agricultura enquanto modo de vida das populações para uma ...",últimos,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.dapp.min-edu.pt/docs/catalog_3.html,https://arquivo.pt/wayback/20021228080801/http://www.dapp.min-edu.pt/docs/catalog_3.html,CRED - Catálogo de Publicações,1041062881,2002,1041-06-02 08:08:01,"títulos - € 22.45 ( 4 500$0) Abandono escolar Autor: GEP. ISBN 972-614-137-0 (1990) € 7.48 ( 1 500$00 ... (1995) Insucesso e abandono escolar Autor: ALMEIDA, Élia Pereira; RAMOS, Filomena. ISBN 972-614-222-9 ... , AFONSO, Almerindo Janela. ISBN 972-614-323-3 (1998) Tradição e mudança na escola rural Autor ...",escola rural Autor,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.ine.pt/prodserv/estudos/pdf/A2REE22.PDF,https://arquivo.pt/wayback/20020313044614/http://www.ine.pt/prodserv/estudos/pdf/A2REE22.PDF,22artigo,1015994774,2002,,"abandono de alguns sistemas produtivos, para além de condicionar a preservação da paisagem rural ... expressão eminentemente rural , onde se observa a presença de alguns “núcleos urbanos”, na sua grande maioria de pequena dimensão, caracterizados pela sua estreita ligação ao meio rural envolvente. Um ...",sua grande maioria de pequena dimensão,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.icn.pt/areas_protegidas/estuario_sado/patrimonio_cultural.htm,https://arquivo.pt/wayback/20020613211548/http://www.icn.pt/areas_protegidas/estuario_sado/patrimonio_cultural.htm,ICN - Áreas protegidas - Estuário do Sado - Património Cultural,1024002948,2002,,"na paisagem. A habitação rural e as cabanas tradicionais, também destinadas a arrumo de alfaias ... Construção Habitação Rural É sobretudo no Sul e a Leste da Reserva que perdura uma tipologia de ... poderá estar na origem do abandono da zona por parte de grupos humanos infere da falta de vestígios ...",paisagem,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.amp.pt/livro/cap5_2.htm,https://arquivo.pt/wayback/20021223233122/http://www.amp.pt/livro/cap5_2.htm,AMP - Estudo Sócio-Económico da AMP,1040686282,2002,1040-06-08 06:28:02,"faixa costeira da AMP e degradando as faixas rural e urbana da envolvente do Douro; 3 ... manifestar-se no início da presente década, motivados quer pelo abandono precoce de localizações ...",início da presente década,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.aps.pt/aaps/congresso3.htm,https://arquivo.pt/wayback/20021026140942/http://www.aps.pt/aaps/congresso3.htm,Associação Portuguesa de Sociologia - A APS - Realizações - Congressos - III Congresso Português de,1035641382,2002,1035-06-04 13:08:02,"- o abandono escolar no ensino básico , Teresa Seabra de Almeida, João Sebastião Literacia: novo ... Teixeira Fernandes Verdes são os campos - a qualificação ambiental do mundo rural , Elisabete Maria ... familiares e educativas no meio rural , Manuela Cachadinha Estratégias endogâmicas das classes ...",ensino básico,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://ora2.fe.up.pt/sifeup/web_n_dsp$ntc.Show_News_Index?P_NR=892&P_TEXT_NR=5&P_GROUP_COD=GE,https://arquivo.pt/wayback/20021123032855/http://ora2.fe.up.pt/sifeup/web_n_dsp$ntc.Show_News_Index?P_NR=892&P_TEXT_NR=5&P_GROUP_COD=GE,FEUP ~ Faculdade de Engenharia da Universidade do Porto,1038022135,2002,1038-02-02 01:03:05,"exemplo, a Nova Zelândia, país essencialmente rural , também enveredou pelo mercado. Mas em 2000 o novo ... concursos apostou nos serviços rentáveis e deixou ao abandono os outros, tendo aumentando mesmo o número de ...",serviços rentáveis,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.espigueiro.pt/douro-vinhateiro/pt/patrimonio_vernacular/pv_index.html,https://arquivo.pt/wayback/20020618052822/http://www.espigueiro.pt/douro-vinhateiro/pt/patrimonio_vernacular/pv_index.html,: : : : Candidatura do Alto Douro Vinhateiro a Património Mundial : : : :,1024378102,2002,1024-03-07 08:10:02,"uma vida rural acádica, em profunda harmonia com a natureza. Como não podemos matar a vida é ... particularmente expostas ao abandono ou mesmo à destruição para darem lugar a novas instalações. A paisagem ...",profunda harmonia com a natureza,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.brasil.terravista.pt/Albufeira/3130/assare.html,https://arquivo.pt/wayback/20020911201034/http://www.brasil.terravista.pt/Albufeira/3130/assare.html,assare,1031775034,2002,1031-07-07 05:03:04,"abandono . S — Sofre o casado e o solteiro sofre o velho, sofre o moço, não tem ... , nasceu a 5 de março de 1909 na Serra de Santana, pequena propriedade rural , no município de Assaré, no ...",Serra de Santana,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://gondoriz.no.sapo.pt/jg-arquivo/artigos/a_12_2000_c.htm,https://arquivo.pt/wayback/20020530001228/http://gondoriz.no.sapo.pt/jg-arquivo/artigos/a_12_2000_c.htm,Notícias & Reportagens - 16 de Dezembro de 2000,1022717548,2002,1022-07-17 05:04:08,"vem dos jovens locais, que não se conformam com o abandono a que foi votado aquele monumento medieval ... para trás no aproveitamento turístico do seu meio rural . E Gondoriz ainda pode aproveitar os apoios ...",aproveitamento turístico do seu meio rural,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.esmtc.pt/fmed/index.htm,https://arquivo.pt/wayback/20020818061051/http://www.esmtc.pt/fmed/index.htm,Floresta Mediterrânea,1029651051,2002,1029-06-05 10:05:01,"Inverno intensa. Em algumas partes da erosão da zona mediterrânea foi exacerbada pelo abandono de áreas rurais como resultado da urbanização. Isto provocou o abandono dos métodos tradicionais de ... esse abandono , o enfraquecimento da terra devido sua exploração excessiva, e por causa da posição ...",algumas partes da erosão da zona mediterrânea foi exacerbada,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.gddc.pt/direitos-humanos/onu-proteccao-dh/orgaos-onu-comite-dc-general-guidelines.html,https://arquivo.pt/wayback/20021106052756/http://www.gddc.pt/direitos-humanos/onu-proteccao-dh/orgaos-onu-comite-dc-general-guidelines.html,"GDDC | ONU, Protecção dos Direitos Humanos | Controlo da Aplicação dos Tratados",1036560476,2002,1036-05-06 04:07:06,", zona rural /urbana e grupo social e étnico; Alterações nos serviços comunitários para responder às ... ; Dados relevantes relativos às crianças em questão, designadamente, em situações de abandono ... criança de todas as formas de violência física ou mental, danos ou sevícias, abandono ou tratamento ...",serviços comunitários para responder às,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.fish.pt/cm-spsul/spedro07.html,https://arquivo.pt/wayback/20020105081516/http://www.fish.pt/cm-spsul/spedro07.html,C. M. São Pedro do Sul - As Freguesias,1010218516,2002,1010-02-18 05:01:06,"e ainda vários aproveitamentos no Turismo Rural como a Lagetur, na Lágea, e a Quinta do Souto ... que manifesta um notório êxodo rural . Em igual período, existiam 294 e 282 famílias, distribuídas por ... homens nesta freguesia (de 502 para 436 indivíduos) fruto, e mais uma vez, do abandono para o estrangeiro ...",Turismo Rural como a Lagetur,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.animar-dl.pt/tavira/declaratavira.html,https://arquivo.pt/wayback/20021004102131/http://www.animar-dl.pt/tavira/declaratavira.html,animar,1033726891,2002,1033-07-26 08:09:01,"lugares rurais, e urbanos, antes marcados pelo abandono ou pela programada desatenção dos poderes ... Agricultura e Desenvolvimento Rural e nas Comissões de Acompanhamento de vários Programas Nacionais ...",Comissões de Acompanhamento de vários Programas Nacionais,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.eb23-damiao-odemira.rcts.pt/projecto_educativo.htm,https://arquivo.pt/wayback/20020615004708/http://www.eb23-damiao-odemira.rcts.pt/projecto_educativo.htm,Projecto Educ.,1024102028,2002,1024-10-02 00:02:08,. Este tem apresentado uma desertificação progressiva em virtude do êxodo rural em busca de melhores ... prosseguimento de estudos. Estes condicionalismos têm-se traduzido no insucesso e abandono escolar precoce e ... ; - Prevenir o absentismo e o abandono escolar precoce; - Criar condições que permitam o desenvolvimento ...,virtude do êxodo rural em busca de melhores,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.ccr-alt.pt/ccra/pora2000-2006/prog_operacional_regional/e3.htm,https://arquivo.pt/wayback/20020228131214/http://www.ccr-alt.pt/ccra/pora2000-2006/prog_operacional_regional/e3.htm,Eixo Prioritário III - Intervenções da Administração Central Regionalmente Desconcentradas,1014901934,2002,1014-09-01 09:03:04,"Municipais e as colectividades desportivas. Agricultura e Desenvolvimento Rural . A componente ""Agricultura e Desenvolvimento Rural "" integrada nos programas regionais do Continente assume um carácter de ... agrícola e de desenvolvimento rural . Em termos regulamentares, as acções previstas enquadram-se ...",programas regionais do Continente assume um carácter de,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.esec-filipa-lencastre.rcts.pt/alunos/01sinparq.htm,https://arquivo.pt/wayback/20020617153309/http://www.esec-filipa-lencastre.rcts.pt/alunos/01sinparq.htm,untitled,1024327989,2002,1024-03-27 09:08:09,"nacionalidade, a estabilidade social e a reorganização do Reino, conduziram ao abandono total da grande ... a culto até ao início do século XVIII, altura em que foi votado ao abandono . Em 1718, instituiu-se ... vivenda num singular palácio de cariz orientalizante, procedendo também à modificação do espaço rural ...",que foi votado ao abandono,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://ajal.pt/html/benguela.html,https://arquivo.pt/wayback/20021011213709/http://ajal.pt/html/benguela.html,"Angola, Uma Terra de Opourtunidades, Riquezas e Potencial",1034372229,2002,1034-03-07 22:02:09,"desta cultura no ambiente rural da província de Benguela. Com uma densidade de 42000 plantas/ha ... , a degradação das estruturas associativas consequência efectiva da guerra e do abandono das terras ... agrícola, indicando todo o seu funcionamento e orgânica institucional. Desenvolvimento rural ...",ambiente rural da província de Benguela,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.ildafrois.pt/clandestinos.htm,https://arquivo.pt/wayback/20020115182039/http://www.ildafrois.pt/clandestinos.htm,New Page 6,1011118839,2002,1011-11-08 08:03:09,"limítrofes, com o consequente abandono das suas ocupações na agricultura e noutras actividades mal ... da Quinta da Torre d’Aguilha, actualmente em completo estado de abandono , tem a aparência que hoje ... cerealífera e do vinho nas primeiras décadas do sec. XIX levando ao abandono dos campos e à procura ...",agricultura,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.jf-freamunde.pt/historia.html,https://arquivo.pt/wayback/20020414103812/http://www.jf-freamunde.pt/historia.html,historia,1018780692,2002,1018-07-08 06:09:02,"memória uma realidade anterior. É reconstruir um tempo em que a comunidade rural vivia fechada ... ou vilas modernas. Ao redor destas ""ilhas"" urbanas resta ainda a dispersão da casa rural em que a ... urbana. A Indústria dispersou-se em pleno meio rural , acarretando profundas modificações no antigo ...",que a comunidade rural vivia fechada,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.ics.uminho.pt/cchs/Publicacoes/Cadernos/abstr_11_1.htm,https://arquivo.pt/wayback/20020508094231/http://www.ics.uminho.pt/cchs/Publicacoes/Cadernos/abstr_11_1.htm,Resumes,1020850951,2002,1020-08-05 09:05:01,"em Portugal na Baixa Idade Média Neste artigo, através de um estudo de caso - o termo rural de Torres Vedras - mostra-se como os senhores portugueses reagiram à crise rural dos séculos XIV e XV ... pelo abandono e pela guerra. Les transformations dans la mise en valeur des biens fonciers à la fin du ...",Portugal na Baixa Idade Média Neste artigo,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://apai.cp.pt/projectos.htm,https://arquivo.pt/wayback/20020204031754/http://apai.cp.pt/projectos.htm,Projectos,1012792674,2002,,"abandono ). Guilherme Ferreira Pinto Basto foi quem obteve a nova concessão, em 1900. Novas concessões ... o abandono de projectos que sustentaram durante muito tempo e em exclusivo o desenvolvimento local ... (hotelaria, espaços de lazer, campismo, turismo rural , restaurantes), de formação profissional e criação ...",exclusivo o desenvolvimento local,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.mat.uc.pt/~cmf/artigos/horizontes.html,https://arquivo.pt/wayback/20021210191830/http://www.mat.uc.pt/~cmf/artigos/horizontes.html,Carlos Fonseca,1039547910,2002,1039-05-04 07:09:10,"localidade rural de Hinojosa de Duero, na Província de Salamanca. Os seus habitantes vivem dos campos ... deterioradas coroas do Reino de Portugal. O abandono da casa da guarda fiscal é análogo ao da sua ... grandes armazéns e o edifício principal. Tudo num abandono completo... tudo indigno de se ver ...",Província de Salamanca,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.esec-ponte-barca.rcts.pt/Projectoeducativo.htm,https://arquivo.pt/wayback/20021104180424/http://www.esec-ponte-barca.rcts.pt/Projectoeducativo.htm,GUIÃO,1036433064,2002,1036-04-03 03:06:04,"A Escola Secundária de Ponte da Barca insere-se num concelho predominantemente rural , constituído ... puseram em evidência os seguintes problemas e necessidades: Ø Insucesso e abandono escolares; Ø ... Aproveitamento escolar; Ø Expectativas em relação à escola; Ø Abandono escolar; Ø ...",evidência os seguintes problemas,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://cidadedoporto.planetaclix.pt/rebeldia.html,https://arquivo.pt/wayback/20021119084300/http://cidadedoporto.planetaclix.pt/rebeldia.html,Cidade do Porto,1037695380,2002,1037-06-09 05:38:00,"grande efervescência política, em parte consequência do estado de indigência e abandono a que fora ... burguesia urbana, mas a sociedade portuguesa permanecia profundamente rural e tradicionalista. Daí que ... ditatorial profundamente conservador e de base social rural . A omnipotência do seu líder, António de Oliveira ...",parte consequência do estado de indigência,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.cm-porto.pt/cidade/pe34_rebeldia_civica.asp,https://arquivo.pt/wayback/20020214075004/http://www.cm-porto.pt/cidade/pe34_rebeldia_civica.asp,Uma Longa Tradição de Rebeldia Cívica,1013673004,2002,1013-06-07 03:00:04,"de grande efervescência política, em parte consequência do estado de indigência e abandono a que ... burguesia urbana, mas a sociedade portuguesa permanecia profundamente rural e tradicionalista. Daí ... ditatorial profundamente conservador e de base social rural . A omnipotência do seu líder, António de ...",parte consequência do estado de indigência,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://barloworld.stet.pt/index.cfm?sec=0000000101,https://arquivo.pt/wayback/20021221083017/http://barloworld.stet.pt/index.cfm?sec=0000000101,STET-CAT Home Page,1040459417,2002,1040-04-05 09:41:07,"Rural e das Pescas e do Ambiente, em conformidade com o Catálogo Europeu de Resíduos aprovado por ... Economia, da Saúde, da Agricultura, do Desenvolvimento Rural e das Pescas e do Ambiente, em conformidade ... da Economia, da Agricultura, do Desenvolvimento Rural e das Pescas, da Saúde e do Ambiente. A ...",conformidade com o Catálogo Europeu de Resíduos aprovado por,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.dre-alentejo.pt/legislacao/DL239_97.htm,https://arquivo.pt/wayback/20020118051909/http://www.dre-alentejo.pt/legislacao/DL239_97.htm,"DATA: Terça-feira, 9 de Setembro de 1997",1011331149,2002,1011-03-31 01:04:09,"Ministros da Economia, da Saúde, da Agricultura, do Desenvolvimento Rural e das Pescas e do Ambiente, em ... Desenvolvimento Rural e das Pescas e do Ambiente, em conformidade com a Lista de Resíduos Perigosos ... despacho conjunto dos Ministros da Economia, da Agricultura, do Desenvolvimento Rural e das Pescas ...",conformidade com a Lista de Resíduos Perigosos,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://ultimahora.publico.pt/shownews.asp?id=161341&idCanal=253,https://arquivo.pt/wayback/20020719132525/http://ultimahora.publico.pt/shownews.asp?id=161341&idCanal=253,Publico.pt - última hora,1027085125,2002,1027-08-05 01:02:05,"nos arredores de Manchester) tem sido uma montanha-russa. Infância e adolescência pobres, abandono ... Inglaterra rural . Longe da confusão de Londres e dos sanguinários ""media"" britânicos. A produção ficou a ...",arredores de Manchester,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.arqnet.pt/portal/portugal/guerrafrica/cron1961.html,https://arquivo.pt/wayback/20020806104329/http://www.arqnet.pt/portal/portugal/guerrafrica/cron1961.html,O Portal da História - Guerra no Ultramar- Cronologia: 1961,1028630609,2002,1028-06-30 06:00:09,"Indígena Rural (Decreto-Lei 44 309) 28 Criação do Movimento Nacional Feminino 30 Fim do cerco à ... política colonial portuguesa 14 Abandono por Portugal de uma sessão da 4.ª Comissão da ONU, em protesto ... ao comando indiano 30 Discussão de Salazar com alguns ministros sobre a hipótese de abandono da ONU ...",protesto,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.a-pagina-da-educacao.pt/arquivo/Artigo.asp?ID=1268,https://arquivo.pt/wayback/20020131164639/http://www.a-pagina-da-educacao.pt/arquivo/Artigo.asp?ID=1268,Artigo,1012495599,2002,1012-04-09 05:59:09,", está a gerar fluxos muito importantes em direcção ao meio rural e aos espaços naturais. Este ... detergentes das embarcações a motor. No meio aéreo: o abandono do habitat de diversas aves, em ...",direcção ao meio rural,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.cm-evora.pt/noticiasCME/Noticias/2001/Outubro/Outubro11.htm,https://arquivo.pt/wayback/20020107072503/http://www.cm-evora.pt/noticiasCME/Noticias/2001/Outubro/Outubro11.htm,11 de Outubro de 2001,1010388303,2002,1010-03-08 08:30:03,", verificando-se que quase todas as freguesias, independentemente da sua localização ser urbana ou rural ... problemas de insucesso e abandono escalar e respectivas famílias. Ainda na área escolar importa reter ...",área escolar importa reter,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.fcsh.unl.pt/docentes/cceia/avalia-escolas.htm,https://arquivo.pt/wayback/20020426073915/http://www.fcsh.unl.pt/docentes/cceia/avalia-escolas.htm,avaliação de escolas,1019806755,2002,1019-08-06 07:05:05,". Abandono escolar não é significativo. 71% dos alunos que acabam o 9º ano têm positiva a todas as ... abandono é de 47% e só 14% o conclui em três anos. Aqui as taxas de sucesso são ""preocupantes ... abandono elevadas. Só 41% o completam em três anos. EB 2,3 de José Cardoso Pires (Casal de São Brás-Amadora ...",três anos,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.dre-algarve.min-economia.pt/estudos/congalg/03.html,https://arquivo.pt/wayback/20020420205805/http://www.dre-algarve.min-economia.pt/estudos/congalg/03.html,III – AUTORIZAÇÃO,1019336285,2002,1019-03-03 06:28:05,"abandono desta. Os impactes ambientais negativos associados à exploração de pedreiras podem ... , sendo frequente o abandono das frentes de exploração, sem que sejam removidos as escombreiras, os ... frentes de exploração, constituindo por vezes lagoas, dispersas no espaço rural desprovidas de ...",espaço rural desprovidas de,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.malhatlantica.pt/cceia/avalia-escolas.htm,https://arquivo.pt/wayback/20020626195828/http://www.malhatlantica.pt/cceia/avalia-escolas.htm,Avaliar escolas,1025121508,2002,1025-12-01 05:00:08,". Abandono escolar não é significativo. 71% dos alunos que acabam o 9º ano têm positiva a todas as ... de abandono é de 47% e só 14% o conclui em três anos. Aqui as taxas de sucesso são ""preocupantes ... abandono elevadas. Só 41% o completam em três anos. EB 2,3 de José Cardoso Pires (Casal de São Brás ...",três anos,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://antigo.ecclesia.pt/agencia/13novembro96/nacional.htm,https://arquivo.pt/wayback/20020707200121/http://antigo.ecclesia.pt/agencia/13novembro96/nacional.htm,Agência Ecclesia - Nacional,1026072081,2002,1026-07-02 00:08:01,"atenda à diversidade das pessoas"" - alertaram os presentes. Mundo Rural : rumo ao ano 2000 ""O Homem, Primeiro"" - este foi o pano de fundo do Seminário ""Mundo Rural - Ano 2000"", promovido pela Acção Católica Rural (A.C.R.) e realizado nos dias 9 e 10 de Novembro, em Albergaria-a-Velha, com a ...",dias,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://psfanzeres.no.sapo.pt/manifesto.htm,https://arquivo.pt/wayback/20020403190310/http://psfanzeres.no.sapo.pt/manifesto.htm,Manifesto,1017860590,2002,1017-08-06 05:09:00,a privatização da segurança social. Investiremos no combate á pobreza rural e urbana para ninguém ... tiveram acesso ao ensino pré-escolar. 27) Combateu-se com êxito o insucesso e o abandono ...,combate á pobreza rural,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.esec-dr-a-carvalho-figueiredo.rcts.pt/proj_educ.htm,https://arquivo.pt/wayback/20021213213518/http://www.esec-dr-a-carvalho-figueiredo.rcts.pt/proj_educ.htm,PROJECTO EDUCATIVO,1039815318,2002,1039-08-15 03:01:08,"metade do século XX o concelho apresentava manifestas características de concelho rural , quer nas ... população escolar sendo embora em parte oriunda do espaço rural do concelho não se deve entender que os ... da nossa escola, embora coabite com o espaço rural , desenvolve actividades dos outros sectores que ...",parte oriunda do espaço rural do concelho não se deve entende,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.pcm.gov.pt/comunicados/textos/141097.htm,https://arquivo.pt/wayback/20020210064633/http://www.pcm.gov.pt/comunicados/textos/141097.htm,PCM: Comunicados: Presente Legislatura: 14 de Outubro de 1997,1013323593,2002,1013-03-23 05:09:03,"por fases anuais, que é substituído por um sistema de candidaturas em contínuo, e o abandono das ... investigação do Ministério da Agricultura, do Desenvolvimento Rural e das Pescas que tenham transitado ...",contínuo,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.portugal.gov.pt/pt/Arquivo+Historico/Governos+Constitucionais/GC13/Comunicados/19971014.htm?ToPrint=1,https://arquivo.pt/wayback/20021030120915/http://www.portugal.gov.pt/pt/Arquivo+Historico/Governos+Constitucionais/GC13/Comunicados/19971014.htm?ToPrint=1,Portal do Governo - Comunicado do Conselho de Ministros de 14 de Outubro de 1997,1035979755,2002,1035-09-07 09:07:55,"candidatura por fases anuais, que é substituído por um sistema de candidaturas em contínuo, e o abandono ... investigação do Ministério da Agricultura, do Desenvolvimento Rural e das Pescas que tenham ...",contínuo,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://sinfonias-aco.planetaclix.pt/humor/fauna.htm,https://arquivo.pt/wayback/20020322042525/http://sinfonias-aco.planetaclix.pt/humor/fauna.htm,Sinfonias de Aço (Humor - A Fauna Musical),1016771125,2002,1016-07-07 11:02:05,"Montreux. Em Portugal, a espécie parece deixada ao abandono e esquecimento e já nem na televisão ... referiu e, talvez por isso, os rockers são normalmente mal recebidos no meio rural . Já por muitas vezes ...",Portugal,snippet_clean,abandono_rural_2002_C.csv
abandono rural,http://www.oribatejo.pt/0606/regional/regional_santarem.htm,https://arquivo.pt/wayback/20020627104432/http://www.oribatejo.pt/0606/regional/regional_santarem.htm,Regional - Santarém,1025174672,2002,,"Regional - Santarém [ Regional | Abrantes | Santarém | Tomar ] SANTARÉM Encontro com o mundo rural , o prato forte deste ano O rural está na moda e os sinais são evidentes. Nesta 39ª Feira Nacional de Agricultura, 49ª Feira do Ribatejo, vamos ter o ""Encontro Com o Mundo Rural "". O rural está na moda ...",moda,snippet_clean,abandono_rural_2002_C.csv
